stat_malicious,stat_harmless,stat_suspicious,stat_undetected,stat_timeout,stat_total,ratio_malicious,ratio_harmless,ratio_suspicious,reputation,votes_malicious,votes_harmless,whois_length,has_whois,n_tags,tag_CDN,tag_proxy,tag_tor,tag_vpn,tag_scanner,asn,last_analysis_date,label,vendor_00,vendor_01,vendor_02,vendor_03,vendor_04,vendor_05,vendor_06,vendor_07,vendor_08,vendor_09,vendor_10,vendor_11,vendor_12,vendor_13,vendor_14,vendor_15,vendor_16,vendor_17,vendor_18,vendor_19,vendor_20,vendor_21,vendor_22,vendor_23,vendor_24,vendor_25,vendor_26,vendor_27,vendor_28,vendor_29,vendor_30,vendor_31,vendor_32,vendor_33,vendor_34,vendor_35,vendor_36,vendor_37,vendor_38,vendor_39,vendor_40,vendor_41,vendor_42,vendor_43,country_US,country_CN,country_RU,country_DE,country_KR,country_IN,country_BR,country_FR,country_NL,country_OTHER,rir_ARIN,rir_RIPE,rir_APNIC,rir_LACNIC,rir_AFRINIC
15,60,5,5,1,80,0.1875,0.75,0.0625,-22,4,2,1535,1,1,0,0,0,0,1,28993,1699407221,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,4,0,4,1621,1,0,0,0,0,0,0,63106,1692801452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,78,0,2,1,80,0.0,0.975,0.0,4,1,14,1235,1,0,0,0,0,0,0,12861,1699224323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15,61,0,4,3,80,0.1875,0.7625,0.0,-18,3,2,1888,1,2,0,1,0,1,0,22106,1692296177,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21,53,2,6,0,80,0.2625,0.6625,0.025,-7,3,0,891,1,2,0,1,0,0,0,30289,1697593220,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,78,0,2,0,80,0.0,0.975,0.0,0,0,10,590,1,0,0,0,0,0,0,47839,1692970377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,54,2,2,1,80,0.3,0.675,0.025,-8,5,1,1746,1,2,0,1,0,0,0,44584,1693950757,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,76,0,2,2,80,0.025,0.95,0.0,2,0,11,615,1,0,0,0,0,0,0,61073,1698511030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18,58,4,4,1,80,0.225,0.725,0.05,-16,11,1,1452,1,1,0,0,0,0,1,31525,1697293183,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,70,3,2,0,80,0.1,0.875,0.0375,-30,9,2,1029,1,1,0,0,0,0,0,12797,1699618865,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,0,9,1,80,0.0,0.8875,0.0,1,1,9,608,1,0,0,0,0,0,0,20241,1690200804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8,64,5,8,2,80,0.1,0.8,0.0625,-24,18,2,1753,1,1,0,0,0,0,1,46244,1696046315,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,69,1,6,1,80,0.0625,0.8625,0.0125,-25,10,0,1110,1,1,0,1,0,1,1,15272,1699265877,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,75,0,4,0,80,0.0125,0.9375,0.0,0,0,11,712,1,0,0,0,0,0,0,33794,1693419788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,53,5,5,2,80,0.275,0.6625,0.0625,-11,9,0,776,1,2,0,0,0,0,0,6174,1691394493,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,64,0,9,2,80,0.0875,0.8,0.0,-18,3,2,1051,1,1,0,1,0,0,1,24468,1692520082,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,77,0,3,3,80,0.0,0.9625,0.0,1,1,9,599,1,0,0,0,0,0,0,24826,1694545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,77,0,3,3,80,0.0,0.9625,0.0,1,0,2,745,1,0,0,0,0,0,0,3295,1698878261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,72,0,7,2,80,0.0125,0.9,0.0,1,1,5,1386,1,0,0,0,0,0,0,35505,1695360099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,72,0,7,2,80,0.0125,0.9,0.0,4,0,13,518,1,0,0,0,0,0,0,43958,1690797944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,77,0,3,2,80,0.0,0.9625,0.0,3,0,11,429,1,0,0,0,0,0,0,13144,1691416318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,76,0,4,3,80,0.0,0.95,0.0,0,1,12,1514,1,0,0,0,0,0,0,10550,1690829839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,66,4,3,1,80,0.1375,0.825,0.05,-25,11,0,1399,1,2,0,1,0,0,0,2322,1693461552,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,71,0,9,3,80,0.0,0.8875,0.0,0,0,5,1101,1,0,0,0,0,0,0,39721,1695020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19,58,3,3,2,80,0.2375,0.725,0.0375,-6,3,0,157,1,2,0,0,0,0,0,44038,1694536180,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,77,0,2,0,80,0.0125,0.9625,0.0,2,1,12,966,1,0,0,0,0,0,0,52860,1694165253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,76,0,2,0,80,0.025,0.95,0.0,1,1,13,192,1,0,0,0,0,0,0,60822,1690372514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,73,0,6,0,80,0.0125,0.9125,0.0,3,0,10,327,1,0,0,0,0,0,0,54603,1695857390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,77,0,2,1,80,0.0125,0.9625,0.0,3,0,8,1972,1,0,0,0,0,0,0,15080,1692796464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,74,0,5,2,80,0.0125,0.925,0.0,2,1,9,134,1,0,0,0,0,0,0,35416,1691497212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,54,5,3,2,80,0.2875,0.675,0.0625,-20,4,0,1652,1,1,0,0,0,1,1,50145,1695398264,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,53,4,5,2,80,0.275,0.6625,0.05,-13,12,2,714,1,2,0,0,0,0,1,30301,1698325984,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,70,5,4,2,80,0.075,0.875,0.0625,-15,13,0,1926,1,1,0,1,0,0,0,44368,1699689917,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,76,0,2,2,80,0.025,0.95,0.0,3,1,8,496,1,0,0,0,0,0,0,11932,1696422998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,70,0,9,1,80,0.0125,0.875,0.0,4,1,6,1764,1,0,0,0,0,0,0,1554,1697642257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,74,0,4,1,80,0.025,0.925,0.0,4,1,14,820,1,0,0,0,0,0,0,15946,1690272786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,75,0,3,0,80,0.025,0.9375,0.0,3,1,14,128,1,0,0,0,0,0,0,5985,1699820743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,70,4,4,1,80,0.075,0.875,0.05,-17,6,2,1813,1,2,0,0,0,1,1,62599,1698350315,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20,57,5,3,2,80,0.25,0.7125,0.0625,-20,14,1,630,1,1,0,0,1,1,0,37740,1692825974,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,63,5,7,1,80,0.125,0.7875,0.0625,-27,3,0,811,1,2,0,0,1,0,1,1944,1696732804,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,76,0,4,3,80,0.0,0.95,0.0,2,0,4,983,1,0,0,0,0,0,0,14711,1694363361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,59,0,3,2,80,0.225,0.7375,0.0,-18,12,0,507,1,1,0,1,0,1,1,29685,1691950426,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,71,0,7,1,80,0.025,0.8875,0.0,0,1,9,1112,1,0,0,0,0,0,0,47132,1699119546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,57,4,9,0,80,0.175,0.7125,0.05,-19,9,2,738,1,1,0,1,1,1,1,35465,1696045256,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,70,4,2,0,80,0.1,0.875,0.05,-20,19,2,439,1,2,0,0,0,0,0,22654,1699321826,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,65,3,8,2,80,0.0875,0.8125,0.0375,-15,12,1,444,1,1,0,0,0,1,0,53156,1691141224,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,71,0,9,2,80,0.0,0.8875,0.0,2,1,13,1844,1,0,0,0,0,0,0,5947,1691135357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,73,0,5,2,80,0.025,0.9125,0.0,4,1,5,1911,1,0,0,0,0,0,0,19541,1695017642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,55,1,7,2,80,0.225,0.6875,0.0125,-14,7,2,937,1,1,0,0,1,0,1,41557,1698901829,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,70,0,8,3,80,0.025,0.875,0.0,0,0,5,732,1,0,0,0,0,0,0,32467,1691839208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,73,0,6,1,80,0.0125,0.9125,0.0,1,0,2,1014,1,0,0,0,0,0,0,56719,1698429512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,77,0,2,0,80,0.0125,0.9625,0.0,3,0,2,132,1,0,0,0,0,0,0,37610,1695221942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,48,4,8,2,80,0.3,0.6,0.05,-16,6,0,1201,1,1,0,1,0,0,1,21252,1693225865,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,73,0,5,3,80,0.025,0.9125,0.0,4,0,3,1225,1,0,0,0,0,0,0,4154,1696715756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,70,3,5,2,80,0.0625,0.875,0.0375,-11,10,1,1650,1,2,0,1,0,0,1,59781,1690050992,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,71,0,8,2,80,0.0125,0.8875,0.0,3,1,3,119,1,0,0,0,0,0,0,62500,1693642125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,75,0,4,0,80,0.0125,0.9375,0.0,2,1,8,1062,1,0,0,0,0,0,0,47139,1690422415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18,56,2,6,1,80,0.225,0.7,0.025,-20,8,1,1552,1,2,0,1,1,1,1,51435,1698798304,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17,59,1,4,3,80,0.2125,0.7375,0.0125,-25,3,1,1089,1,2,0,1,0,0,0,37871,1692358026,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16,60,3,4,2,80,0.2,0.75,0.0375,-15,13,0,1217,1,1,0,0,0,0,0,38984,1692802729,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,65,0,4,2,80,0.1375,0.8125,0.0,-29,18,0,231,1,2,0,1,1,1,1,22557,1693126120,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9,68,4,3,1,80,0.1125,0.85,0.05,-8,14,0,218,1,1,0,1,0,1,0,57783,1692097023,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,53,2,3,1,80,0.3,0.6625,0.025,-14,17,1,1540,1,2,0,0,0,0,1,29192,1699676594,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,72,0,6,3,80,0.025,0.9,0.0,3,0,5,287,1,0,0,0,0,0,0,50299,1691612586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,66,2,6,1,80,0.1,0.825,0.025,-13,7,2,861,1,1,0,1,0,0,1,23718,1697282988,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,77,0,2,0,80,0.0125,0.9625,0.0,0,0,9,337,1,0,0,0,0,0,0,25296,1690290230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,73,0,5,2,80,0.025,0.9125,0.0,0,1,12,1650,1,0,0,0,0,0,0,49740,1693178850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,71,0,7,0,80,0.025,0.8875,0.0,2,1,3,1814,1,0,0,0,0,0,0,23678,1692167777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,73,0,6,3,80,0.0125,0.9125,0.0,3,1,12,1763,1,0,0,0,0,0,0,47573,1694683507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8,70,3,2,1,80,0.1,0.875,0.0375,-29,6,0,264,1,2,0,1,0,1,1,2577,1698648223,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,73,0,7,3,80,0.0,0.9125,0.0,3,0,12,1358,1,0,0,0,0,0,0,55478,1699121157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,59,2,4,2,80,0.2125,0.7375,0.025,-11,6,1,393,1,1,0,0,0,1,0,1908,1692169540,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,71,0,9,1,80,0.0,0.8875,0.0,1,0,14,1143,1,0,0,0,0,0,0,65265,1697167150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,76,0,4,2,80,0.0,0.95,0.0,1,0,4,1627,1,0,0,0,0,0,0,40570,1693214182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,72,0,7,2,80,0.0125,0.9,0.0,3,1,10,687,1,0,0,0,0,0,0,5041,1699293255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,72,0,8,1,80,0.0,0.9,0.0,0,0,14,900,1,0,0,0,0,0,0,38228,1697920963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
