time_start,time_end,duration,src_ip,dest_ip,src_port,dest_port,protocol,flags,forwarding_status,source_type_of_service,ingress_packet_count,ingress_byte_count,label
2023-05-09 02:03:24,2023-04-28 18:11:15,4.736,39.57.71.220,60.148.192.18,2521,3389,ICMP,......,0,64,460,260360,1
2023-07-03 22:18:32,2023-06-01 16:33:50,0.208,45.191.108.22,184.30.191.37,2228,3389,ICMP,...AR.,0,56,160,34560,1
2023-06-07 05:41:24,2023-02-03 17:51:38,0.928,7.199.39.180,13.68.153.211,51144,25,UDP,......,0,56,40,7200,0
2023-07-20 08:50:55,2023-08-16 08:06:42,1.951,158.222.150.4,50.25.105.115,35568,443,ICMP,......,2,16,1,812,0
2023-01-27 07:59:15,2023-03-02 17:27:11,5.641,112.26.59.76,171.242.239.190,50904,8080,UDP,...AR.,0,32,49,23716,0
2023-03-25 20:59:17,2023-08-24 01:30:32,0.273,250.233.105.25,55.247.244.198,9641,8080,UDP,...AR.,0,40,28,34160,0
2023-08-29 01:13:51,2023-07-08 04:31:49,0.825,231.43.127.24,170.61.204.15,53862,80,TCP,......,0,48,321,463524,1
2023-05-26 12:49:03,2023-07-07 19:33:53,2.209,127.142.2.212,145.45.208.252,5445,80,ICMP,.S....,1,40,42,50022,0
2023-05-13 19:07:29,2023-07-02 12:34:15,1.817,80.208.192.110,25.88.195.227,30507,53,TCP,.S....,2,8,4,2092,0
2023-05-30 07:00:59,2023-07-13 22:20:07,0.93,21.20.107.148,52.100.243.89,65250,443,ICMP,...AP.,1,48,13,9503,0
2023-01-30 21:30:21,2023-03-06 05:20:31,4.423,168.92.208.150,21.185.74.215,42204,8080,TCP,......,0,16,30,6990,0
2023-05-23 17:04:08,2023-02-28 19:47:20,0.552,181.63.36.177,15.88.42.59,32142,39255,UDP,...AR.,0,56,29,28391,2
2023-01-16 00:09:07,2023-02-02 06:56:50,0.22,142.163.248.54,44.45.190.235,21140,53,UDP,F.....,0,0,44,34760,0
2023-05-27 09:28:46,2023-02-11 00:53:47,0.721,145.76.160.160,59.127.233.144,57840,8080,ICMP,......,1,40,43,43387,0
2023-08-17 12:49:50,2023-07-27 16:11:53,2.637,135.196.176.217,94.129.110.232,20698,25,UDP,......,2,24,17,9401,0
2023-05-08 12:51:28,2023-04-10 21:19:10,4.206,32.52.249.164,190.51.244.188,31524,80,ICMP,...AR.,0,24,492,650424,1
2023-07-03 02:47:29,2023-09-02 12:14:30,0.558,189.10.115.214,248.156.170.213,64832,20669,TCP,F.....,1,0,31,6634,2
2023-08-03 10:32:15,2023-05-22 12:21:51,1.785,178.56.36.31,17.210.95.43,9473,8080,UDP,.S....,0,24,38,25764,0
2023-01-23 09:52:15,2023-02-10 06:24:28,0.316,7.70.234.78,5.26.185.136,17824,443,TCP,...A..,1,48,18,17640,0
2023-03-28 15:55:39,2023-08-02 13:50:46,3.598,82.176.163.125,67.186.66.124,19252,80,UDP,...AP.,0,32,26,23036,0
2023-08-05 15:29:50,2023-05-03 04:24:50,0.305,182.20.10.200,169.177.189.186,57143,22982,ICMP,...AP.,1,16,21,23268,2
2023-04-25 22:29:05,2023-04-30 22:54:48,1.061,204.73.113.114,164.123.247.251,30984,8080,TCP,.S....,2,56,6,1818,0
2023-01-22 13:22:20,2023-04-28 18:47:29,1.249,218.82.197.94,195.68.87.240,51169,53,UDP,......,1,24,47,7614,0
2023-02-26 12:13:24,2023-07-26 23:58:33,0.252,210.120.137.70,47.29.3.47,15943,8080,ICMP,......,2,40,36,52308,0
2023-05-18 19:15:46,2023-08-04 17:01:56,0.331,61.184.224.156,14.42.191.189,58857,8080,UDP,...AP.,0,56,17,24259,0
2023-01-22 15:29:48,2023-02-07 00:16:21,0.501,218.160.128.187,156.157.144.90,1046,80,UDP,.S....,2,16,27,37530,0
2023-05-23 00:34:41,2023-05-15 07:15:42,2.152,246.223.117.185,48.225.50.29,54485,443,ICMP,......,2,8,30,4020,0
2023-03-06 00:32:35,2023-03-09 23:56:31,8.535,156.112.145.17,50.216.88.107,39109,8080,TCP,...AR.,1,8,23,15272,0
2023-04-12 08:12:51,2023-03-11 08:14:48,2.319,65.210.45.38,67.187.3.179,38454,53,UDP,F.....,1,40,30,22590,0
2023-04-26 09:38:36,2023-05-09 20:14:33,2.316,193.156.167.138,150.42.119.138,6115,80,ICMP,...AR.,2,32,3,4200,0
2023-08-30 10:53:53,2023-08-09 00:17:21,0.244,204.163.186.78,150.124.9.246,63400,443,UDP,......,2,16,11,10989,0
2023-01-15 08:30:10,2023-07-13 18:17:40,0.531,71.245.247.150,127.173.224.250,60786,8080,UDP,......,0,24,34,48518,0
2023-03-27 13:46:44,2023-04-22 00:00:54,3.106,217.119.129.9,65.123.253.57,32788,443,UDP,F.....,2,16,168,152544,1
2023-05-21 02:19:48,2023-03-05 20:45:37,6.027,182.35.123.23,193.220.99.238,29459,3389,TCP,.S....,2,0,92,61180,1
2023-03-25 09:12:59,2023-04-24 19:16:28,4.721,72.163.13.219,184.241.164.163,48722,80,ICMP,F.....,0,32,39,46956,0
2023-08-19 20:25:00,2023-04-19 08:22:19,1.567,185.116.66.152,100.18.189.139,40325,443,UDP,F.....,0,0,36,29916,0
2023-03-08 04:11:39,2023-07-20 05:27:37,6.868,64.245.108.167,136.152.66.231,14477,53,UDP,...AP.,1,16,33,42801,0
2023-04-07 15:30:51,2023-04-22 19:46:56,2.469,3.142.103.14,209.8.216.22,60611,22,TCP,.S....,0,8,161,209622,1
2023-08-13 06:52:43,2023-08-10 01:38:15,0.736,170.133.120.46,138.215.182.92,59594,80,UDP,.S....,2,16,262,370468,1
2023-05-16 02:44:25,2023-03-26 20:54:52,1.194,1.107.167.106,36.222.104.183,46847,25,TCP,F.....,2,48,45,57780,0
2023-01-31 15:08:44,2023-06-06 07:24:29,1.031,161.29.182.189,33.245.62.122,25914,3389,ICMP,...A..,0,48,285,107160,1
2023-07-06 23:13:45,2023-01-21 04:32:20,12.782,96.240.110.215,139.173.167.31,52276,25,ICMP,...AP.,1,40,26,25272,0
2023-07-14 04:36:22,2023-05-04 23:46:15,0.196,227.142.66.124,251.79.54.146,54207,443,TCP,......,2,56,4,5576,0
2023-07-12 05:40:42,2023-07-21 15:33:59,3.799,60.154.249.69,145.76.168.101,14886,36653,UDP,...AR.,2,40,30,41070,2
2023-01-08 15:11:28,2023-05-19 23:46:57,13.965,37.234.207.139,36.75.44.56,5734,22,UDP,......,0,48,299,284947,1
2023-07-21 12:07:09,2023-01-14 12:10:15,4.474,220.90.195.25,110.35.46.29,46917,80,ICMP,...AP.,2,48,485,689185,1
2023-06-13 08:22:13,2023-04-18 13:37:15,0.056,164.164.68.175,110.222.195.185,34891,80,ICMP,......,1,24,15,2520,0
2023-07-08 18:58:07,2023-03-04 07:09:58,7.056,230.113.124.11,151.213.76.10,12347,8080,UDP,.S....,1,48,71,36636,1
2023-03-25 00:40:40,2023-08-18 20:22:30,8.18,154.10.105.254,46.152.121.105,26847,8080,UDP,......,1,32,496,462272,1
2023-05-05 16:27:00,2023-03-29 02:08:21,0.141,123.220.215.172,72.243.98.204,9826,53,UDP,...A..,1,56,28,39844,0
2023-04-19 11:21:14,2023-03-08 02:45:52,0.556,174.33.247.163,36.244.146.155,5103,53,TCP,.S....,1,40,9,13329,0
2023-03-28 02:26:37,2023-03-18 22:05:40,1.111,207.157.41.114,253.111.109.11,30738,25,ICMP,F.....,2,24,2,314,0
2023-07-30 07:04:08,2023-08-20 02:53:28,0.42,37.34.48.64,99.114.18.63,1555,8080,TCP,F.....,2,56,472,192576,1
2023-06-17 15:05:16,2023-02-20 08:23:40,2.339,16.252.188.219,143.206.155.80,31596,19448,UDP,F.....,1,56,6,5760,2
2023-05-31 23:18:00,2023-07-27 05:32:34,7.701,123.239.84.193,203.80.77.147,42771,8080,TCP,......,0,24,73,50297,1
2023-03-14 02:17:24,2023-07-02 00:43:49,1.445,67.47.102.75,225.128.183.150,59776,80,UDP,F.....,2,64,42,44646,0
2023-05-19 01:29:02,2023-03-04 11:20:25,0.331,9.188.213.57,83.3.230.41,34245,53,TCP,F.....,2,56,33,10593,0
2023-03-15 17:24:34,2023-06-20 09:46:31,0.203,129.36.162.100,59.252.101.22,10113,80,TCP,...AP.,1,32,47,10528,0
2023-02-14 08:53:14,2023-06-11 20:07:46,2.06,24.70.166.243,243.234.35.44,14495,3389,ICMP,...AP.,0,56,309,77868,1
2023-02-25 08:02:12,2023-04-21 05:42:04,0.995,48.111.38.62,17.212.117.218,10706,26157,UDP,...AP.,2,8,38,55898,2
2023-08-31 10:40:41,2023-05-08 17:35:21,3.256,221.18.35.18,8.213.45.2,61517,443,TCP,.S....,2,32,46,64124,0
2023-08-19 14:40:13,2023-04-02 12:30:57,0.419,128.145.90.3,104.149.30.198,43652,443,TCP,...AR.,0,40,11,3135,0
2023-01-29 12:39:00,2023-07-16 10:34:42,1.351,83.137.157.90,15.158.107.210,45873,53,UDP,......,1,56,39,45864,0
2023-04-03 15:28:25,2023-05-29 20:06:21,4.334,7.153.110.18,84.247.89.182,13894,443,ICMP,.S....,0,48,17,23834,0
2023-05-14 23:45:53,2023-08-26 01:21:23,2.798,125.47.248.225,19.147.180.225,3730,443,TCP,.S....,0,8,395,34760,1
2023-03-19 20:59:45,2023-01-23 15:20:54,1.315,172.206.83.141,73.148.35.121,36461,25,UDP,...AP.,1,32,22,10340,0
2023-03-09 22:21:15,2023-01-19 13:54:31,5.184,57.179.107.45,57.173.201.84,60222,8080,TCP,...AR.,0,64,7,8043,0
2023-06-15 22:51:42,2023-07-22 15:38:00,0.249,224.119.129.63,121.212.215.204,19705,8080,ICMP,...AP.,1,16,7,9751,0
2023-08-20 23:23:34,2023-02-26 14:31:29,1.418,138.181.156.68,127.16.11.176,6968,8080,UDP,F.....,2,56,373,276766,1
2023-04-18 05:14:53,2023-05-14 08:55:27,0.524,147.173.250.173,153.254.177.225,23333,53,ICMP,F.....,2,24,37,41773,0
2023-07-08 00:43:22,2023-03-21 08:45:47,3.879,206.213.244.229,29.96.103.204,2682,8080,ICMP,F.....,0,24,38,36556,0
2023-03-25 20:09:15,2023-01-15 18:48:44,0.683,132.230.178.57,192.74.157.65,56136,8080,UDP,...A..,2,56,39,13026,0
2023-05-08 17:24:21,2023-05-10 00:43:58,11.428,177.254.5.199,106.186.22.135,2955,8080,UDP,...A..,0,0,15,6750,0
2023-06-23 10:37:49,2023-03-04 23:27:05,0.933,247.227.39.16,160.68.39.26,9155,80,ICMP,.S....,2,40,49,41356,0
2023-05-19 04:51:32,2023-05-24 22:14:24,0.316,24.145.237.137,194.79.235.207,60159,443,ICMP,...AR.,1,64,13,16666,0
2023-08-31 16:02:45,2023-05-19 13:27:46,2.476,226.142.161.178,62.181.17.177,32795,80,TCP,...A..,2,32,3,3681,0
2023-01-11 08:35:47,2023-03-21 20:18:53,4.92,148.107.245.13,202.227.2.28,12645,25,UDP,...AP.,1,56,10,6370,0
2023-01-08 00:00:41,2023-07-20 07:21:00,1.114,6.57.138.37,148.164.117.92,30670,80,ICMP,.S....,0,16,29,2871,0
2023-01-23 04:10:36,2023-05-07 07:10:36,1.349,120.31.16.145,93.50.88.171,3794,8080,ICMP,...A..,1,24,43,35604,0
2023-07-09 15:06:27,2023-01-22 00:07:17,7.857,150.180.212.168,172.166.175.53,43755,3389,UDP,......,1,40,192,148992,1
2023-07-21 05:50:48,2023-01-10 06:02:01,1.499,230.120.2.83,129.233.101.19,31586,443,TCP,...A..,1,48,10,9190,0
2023-08-20 12:07:49,2023-06-12 15:56:24,0.846,205.108.42.73,127.28.238.202,12295,445,ICMP,...AP.,2,32,263,136234,1
2023-08-13 10:21:21,2023-04-16 21:22:46,3.217,138.244.233.31,81.101.92.251,52295,80,TCP,...AR.,2,16,47,30456,0
2023-01-16 16:12:01,2023-02-20 14:33:47,1.958,163.8.9.174,15.12.206.214,26106,443,ICMP,...A..,1,40,38,15618,0
2023-05-15 22:16:28,2023-03-25 12:21:12,0.294,14.47.187.249,42.196.105.208,47147,10857,ICMP,.S....,0,8,6,2598,2
2023-05-27 14:16:45,2023-08-17 19:38:15,2.136,156.45.10.169,7.104.228.66,45891,80,UDP,......,0,0,36,10080,0
2023-05-15 16:38:13,2023-03-26 12:20:59,1.287,131.185.194.100,119.147.35.160,32550,8080,ICMP,...AR.,0,40,42,23142,0
2023-01-10 08:23:24,2023-09-02 09:14:45,1.273,22.149.242.176,211.91.40.71,47695,80,TCP,...AP.,0,0,12,17604,0
2023-01-22 09:26:23,2023-07-05 16:01:48,0.223,43.226.191.50,103.22.12.91,15390,443,ICMP,.S....,0,16,32,42688,0
2023-02-23 20:10:09,2023-02-20 08:10:35,1.588,77.219.108.124,208.4.248.52,7909,25,UDP,......,1,48,16,16816,0
2023-08-15 06:35:19,2023-01-19 09:29:24,0.099,61.220.47.28,155.110.134.21,63292,25,UDP,......,2,8,45,5310,0
2023-02-01 03:37:00,2023-03-18 04:23:05,1.7,96.227.32.64,220.60.57.29,59570,3389,ICMP,.S....,1,56,273,68523,1
2023-08-13 05:42:27,2023-04-24 15:56:02,4.836,194.90.91.83,126.251.174.139,44677,80,ICMP,.S....,1,16,217,207886,1
2023-06-02 20:21:21,2023-04-07 03:11:42,1.744,248.228.36.206,158.144.161.195,15362,443,TCP,.S....,1,24,115,79925,1
2023-08-11 09:51:28,2023-06-20 05:37:10,3.818,195.161.22.21,229.70.119.194,50609,25,TCP,...AR.,2,24,26,21918,0
2023-07-09 14:36:39,2023-05-25 02:38:41,1.916,234.142.19.234,205.37.215.114,22716,80,ICMP,...AR.,0,56,8,8728,0
2023-08-30 10:54:23,2023-05-08 17:02:46,0.72,53.195.43.141,12.113.214.204,33929,8080,TCP,...A..,0,8,6,6090,0
2023-05-07 19:24:27,2023-01-11 17:41:59,8.452,58.205.163.226,160.23.165.28,17714,8080,ICMP,F.....,1,16,38,23826,0
2023-08-13 02:06:00,2023-04-10 00:48:21,2.732,3.66.145.52,130.145.89.18,7358,80,ICMP,...AP.,0,40,49,7448,0
2023-02-07 09:00:37,2023-06-12 14:33:33,2.043,123.13.126.142,215.56.53.236,55072,25,UDP,...AP.,1,8,42,17346,0
2023-02-14 09:53:20,2023-05-18 05:13:55,1.433,110.223.246.58,30.151.13.171,57709,8080,ICMP,.S....,2,16,21,28917,0
2023-08-16 13:40:48,2023-06-28 03:48:21,1.931,92.143.51.236,246.226.189.216,52250,53,TCP,...A..,1,24,37,41477,0
2023-07-15 14:07:40,2023-02-26 21:14:34,1.197,192.254.15.249,163.118.192.123,23957,25,UDP,...AP.,1,56,47,51982,0
2023-04-03 17:17:56,2023-03-31 15:29:54,1.103,41.73.245.129,158.63.71.185,30112,8080,TCP,F.....,1,48,22,12188,0
2023-07-20 06:10:54,2023-07-22 13:12:42,3.66,193.56.174.116,229.39.23.25,14148,53,ICMP,...A..,1,24,15,4215,0
2023-04-01 12:19:17,2023-06-04 08:38:09,6.417,188.134.157.225,182.81.52.165,18679,52182,UDP,...AR.,1,0,15,11805,2
2023-05-07 22:43:22,2023-03-21 12:28:39,3.258,246.181.192.153,194.231.165.2,57764,445,UDP,...AP.,1,24,154,215446,1
2023-06-24 16:22:16,2023-03-27 07:02:44,16.411,25.28.239.71,237.106.126.136,18293,57581,UDP,...AR.,2,8,16,20544,2
2023-04-18 07:45:48,2023-06-03 13:48:03,0.212,42.165.141.244,63.16.116.51,12305,80,TCP,.S....,1,56,5,1185,0
2023-05-10 20:29:52,2023-08-10 12:50:32,9.302,97.82.242.189,85.211.59.8,14900,22,UDP,...AP.,1,24,474,45030,1
2023-05-24 08:49:35,2023-06-06 06:08:03,6.831,208.132.208.43,225.167.223.135,15946,443,UDP,...AR.,2,16,229,310982,1
2023-05-09 02:37:03,2023-08-29 12:51:39,0.809,159.99.71.62,128.96.75.105,23192,25,TCP,...AP.,2,32,14,12908,0
2023-05-06 13:33:47,2023-05-05 00:52:24,1.105,113.153.228.139,14.117.86.206,13136,80,UDP,...AP.,2,8,2,1604,0
2023-05-10 12:50:25,2023-03-28 21:04:44,1.944,41.164.171.77,106.165.218.184,58495,443,TCP,...A..,2,8,3,3144,0
2023-05-24 11:40:49,2023-04-08 01:38:56,9.704,165.254.121.213,115.226.181.102,11733,39206,TCP,F.....,1,40,2,1414,2
2023-04-13 19:03:34,2023-06-23 20:09:43,1.372,205.97.82.118,218.28.249.201,22287,47579,ICMP,.S....,0,64,46,39422,2
2023-04-21 00:24:14,2023-06-20 00:18:30,2.95,54.185.147.154,189.3.170.129,7001,445,TCP,F.....,1,8,239,116632,1
2023-03-13 02:02:18,2023-02-08 18:36:13,1.357,176.190.237.253,7.209.252.217,51550,443,UDP,......,2,64,169,173394,1
2023-04-28 10:49:09,2023-03-27 04:13:56,4.428,8.116.38.12,90.250.98.254,32597,8080,ICMP,.S....,0,0,15,20820,0
2023-05-13 01:11:45,2023-06-30 21:25:46,3.492,102.80.91.4,219.184.73.34,34812,25,ICMP,F.....,0,24,5,4570,0
2023-03-15 01:49:37,2023-06-13 03:18:26,0.935,203.151.202.229,238.248.172.136,42455,80,ICMP,F.....,1,40,16,10656,0
2023-05-10 09:00:17,2023-04-27 01:04:41,3.707,133.88.132.227,209.85.31.99,9480,8080,UDP,...AP.,0,8,22,23760,1
2023-08-11 01:20:20,2023-05-12 09:05:19,2.6,214.9.165.96,87.239.107.213,31246,445,UDP,.S....,0,48,466,457612,1
2023-08-09 14:11:34,2023-08-10 00:02:44,0.017,75.201.64.172,212.241.141.91,60494,25,ICMP,...AP.,0,64,40,25600,0
2023-03-28 18:51:13,2023-05-26 22:21:27,2.591,192.13.111.61,34.17.77.82,64519,25419,ICMP,...AR.,2,48,43,4988,2
2023-08-06 03:04:19,2023-08-18 21:37:54,0.322,10.34.231.103,249.29.166.34,62304,443,UDP,......,0,24,49,4018,0
2023-05-31 20:12:44,2023-06-12 10:32:14,2.263,204.113.134.165,133.208.176.220,39579,8080,UDP,......,1,56,36,13392,0
2023-04-13 05:22:23,2023-07-16 02:17:12,2.944,86.126.190.97,124.3.5.1,12326,80,UDP,......,0,56,20,25820,0
2023-07-03 11:43:57,2023-03-07 14:15:24,2.452,173.251.71.60,1.248.10.1,7315,53,TCP,F.....,0,40,18,17964,0
2023-04-02 23:44:27,2023-08-18 20:37:15,2.615,147.179.195.110,112.107.77.12,43388,443,UDP,...AP.,1,48,4,5468,0
2023-07-14 00:14:06,2023-04-06 22:08:33,7.966,224.212.118.82,196.211.77.210,65003,80,TCP,F.....,0,56,8,10744,0
2023-01-23 08:53:18,2023-02-04 04:40:39,0.38,92.158.182.8,52.83.161.168,41402,63623,UDP,...AR.,0,8,32,32288,2
2023-06-20 00:09:27,2023-08-29 19:00:58,0.631,75.101.193.106,246.156.94.245,36020,80,TCP,...AP.,2,0,40,47280,0
2023-03-14 14:09:19,2023-04-27 20:30:37,2.433,126.136.134.123,96.87.135.73,22121,443,ICMP,.S....,1,48,24,5304,0
2023-01-08 15:36:23,2023-06-30 08:15:13,5.172,71.221.164.157,167.188.41.3,61201,443,UDP,.S....,1,56,35,5005,0
2023-04-16 20:08:41,2023-01-31 13:14:56,0.056,208.212.81.79,64.210.249.30,9798,443,TCP,...AP.,0,24,20,10340,0
2023-06-16 16:32:40,2023-04-06 16:48:02,5.905,149.72.53.57,156.138.247.189,17423,25,TCP,...A..,0,48,23,23414,0
2023-06-06 17:56:56,2023-05-05 05:12:41,5.78,100.165.82.106,185.183.118.77,43598,80,UDP,...AR.,0,32,39,36855,0
2023-03-22 21:35:48,2023-02-15 21:53:11,2.167,47.52.116.231,138.98.125.114,41001,8080,TCP,......,1,32,254,84836,1
2023-02-06 14:40:14,2023-05-06 19:45:32,2.737,98.197.159.56,22.139.124.239,45455,5506,UDP,......,0,8,11,6039,2
2023-07-11 22:48:07,2023-06-24 16:53:09,0.386,132.134.109.215,91.55.3.7,6967,443,ICMP,...AR.,2,16,26,7254,0
2023-03-03 09:42:35,2023-04-26 08:51:40,4.857,219.94.213.80,194.9.53.2,14970,8080,UDP,F.....,0,40,37,8880,0
2023-07-31 13:08:55,2023-05-18 12:18:19,0.615,250.12.167.6,118.25.58.103,21953,8080,TCP,.S....,0,48,34,49436,0
2023-02-18 22:23:52,2023-03-05 03:10:36,5.066,108.247.225.237,34.226.5.191,34862,443,ICMP,...AP.,2,16,26,16952,0
2023-02-13 07:36:28,2023-02-28 11:13:27,0.263,205.166.41.107,59.166.34.64,44327,25,ICMP,F.....,2,48,27,11853,0
2023-07-07 07:03:47,2023-03-19 05:39:28,2.161,202.240.41.190,33.94.161.53,55915,25,ICMP,.S....,0,56,5,4805,0
2023-04-04 11:15:40,2023-01-17 15:11:42,0.818,116.71.6.233,253.94.223.118,59879,80,TCP,...A..,2,8,21,26166,0
2023-03-14 16:51:13,2023-02-07 04:06:13,1.896,19.229.182.132,228.60.63.152,22933,8080,TCP,.S....,0,64,19,26163,0
2023-03-14 11:13:06,2023-07-06 10:15:06,0.919,149.86.225.128,19.174.112.124,9215,8080,UDP,F.....,0,64,177,145671,1
2023-04-20 01:10:57,2023-02-10 17:39:04,2.412,73.94.239.51,128.18.252.214,53930,8080,TCP,...AP.,1,24,16,1552,0
2023-07-30 00:43:58,2023-05-18 01:06:18,0.632,93.27.68.112,240.243.147.107,23615,25,ICMP,...AP.,2,32,29,6467,0
2023-08-14 14:39:39,2023-06-07 15:31:23,0.501,232.56.7.107,65.164.218.42,23697,34544,ICMP,......,2,0,15,7080,2
2023-05-09 17:19:40,2023-05-30 04:23:45,0.74,21.170.122.63,170.74.56.141,24030,53,ICMP,...AR.,1,0,36,19908,0
2023-08-13 02:46:47,2023-01-10 03:15:30,2.985,7.204.18.139,109.137.49.236,60269,80,UDP,...A..,0,56,14,4494,0
2023-04-11 10:34:42,2023-08-09 15:45:44,1.729,17.114.111.190,51.227.228.46,63867,25,TCP,......,1,56,14,17864,0
2023-01-06 01:54:49,2023-02-15 23:42:10,3.814,164.105.121.192,123.180.50.231,44577,80,ICMP,F.....,0,40,180,70380,1
2023-06-22 11:25:50,2023-01-13 14:35:52,1.462,67.191.215.243,201.52.42.54,57508,80,TCP,...A..,2,8,26,16848,0
2023-08-25 01:14:16,2023-03-16 17:19:23,2.095,113.164.122.181,244.54.45.157,63043,443,ICMP,...AP.,2,64,34,16524,0
2023-06-16 19:28:24,2023-03-09 03:02:26,1.391,35.156.93.103,152.8.238.57,44839,25,ICMP,......,0,24,32,39616,0
2023-02-20 14:40:51,2023-07-24 21:06:42,0.108,96.190.3.85,147.192.145.91,13265,53,UDP,...A..,0,48,41,60639,0
2023-01-15 04:52:46,2023-06-04 09:06:20,3.959,196.43.110.254,141.231.176.167,36374,53,TCP,.S....,2,32,29,23867,0
2023-03-30 21:05:52,2023-02-16 05:55:46,0.733,221.235.176.97,155.233.47.72,15766,23739,TCP,...AR.,2,0,23,11178,2
2023-05-28 06:37:09,2023-07-15 12:27:26,5.78,253.193.89.28,42.119.69.162,55743,47710,ICMP,.S....,1,64,13,5941,2
2023-02-26 00:09:45,2023-08-23 22:20:52,0.106,65.58.160.116,186.59.59.103,52151,8080,UDP,.S....,0,24,11,7612,0
2023-04-06 23:30:38,2023-01-20 12:38:40,1.477,69.28.33.96,8.44.100.3,14623,80,ICMP,...AP.,2,32,34,29920,0
2023-06-29 08:55:57,2023-03-29 17:20:42,9.227,248.135.215.235,81.81.130.66,56670,8080,UDP,.S....,0,8,214,71262,1
2023-09-01 16:07:24,2023-03-19 01:17:03,1.435,85.198.248.165,156.30.62.153,44639,25,UDP,.S....,1,56,5,1065,0
2023-04-17 10:29:30,2023-03-23 23:04:02,0.192,156.152.99.192,69.183.137.68,64183,53,UDP,.S....,2,64,49,60417,0
2023-02-07 17:55:43,2023-07-15 07:27:24,0.196,203.32.197.254,131.165.7.169,10779,80,UDP,...AR.,2,56,18,25128,0
2023-07-03 07:30:46,2023-02-14 12:50:43,3.401,195.8.231.168,82.194.77.92,57014,80,TCP,.S....,2,56,122,96258,1
2023-05-07 10:05:57,2023-04-17 06:55:13,2.04,127.126.48.74,38.215.173.99,26555,25,TCP,...A..,2,0,3,819,0
2023-08-13 11:18:06,2023-06-03 20:30:21,4.972,31.91.150.97,111.186.23.49,7517,22,TCP,.S....,0,0,127,141224,1
2023-08-18 19:13:43,2023-08-08 02:55:23,0.682,2.60.34.38,6.108.69.18,22732,80,TCP,.S....,0,64,31,6541,0
2023-01-29 00:09:09,2023-03-13 20:37:45,3.008,110.74.174.129,179.197.44.220,7023,25,TCP,......,2,0,29,38831,0
2023-03-20 02:14:15,2023-06-07 02:42:31,0.185,248.234.229.116,86.243.167.62,20221,13818,TCP,...A..,1,16,37,44215,2
2023-04-07 17:19:10,2023-02-09 11:22:17,6.13,3.24.19.44,201.15.246.102,35328,25,UDP,.S....,1,0,45,56385,0
2023-01-13 13:47:09,2023-03-11 23:55:38,5.517,208.162.232.119,62.85.36.229,40000,8080,ICMP,...A..,2,16,10,7040,0
2023-04-21 07:01:44,2023-06-09 17:58:33,5.268,103.44.126.56,212.105.65.211,22590,8080,UDP,......,2,8,122,123098,1
2023-01-29 11:25:43,2023-03-16 06:45:29,1.836,242.40.116.95,56.137.121.169,57886,80,UDP,...A..,2,40,42,39564,0
2023-02-14 13:17:52,2023-07-12 10:04:15,3.1,187.147.83.143,35.65.248.48,39615,25,TCP,...AP.,0,40,49,42336,0
2023-06-16 08:00:55,2023-08-18 04:12:44,2.734,120.128.150.187,203.194.150.5,35192,80,ICMP,F.....,2,0,49,33761,0
2023-04-10 03:59:40,2023-03-29 21:57:35,10.856,132.138.241.132,14.209.70.131,60543,22,ICMP,...AR.,2,48,368,243248,1
2023-07-11 19:48:02,2023-05-21 21:13:09,4.615,219.119.145.137,182.153.106.111,5590,8080,ICMP,.S....,1,48,6,2700,0
2023-03-09 06:56:51,2023-06-16 20:19:43,0.406,144.62.196.12,250.218.45.126,13731,443,UDP,...AP.,1,64,49,46648,0
2023-02-08 12:39:55,2023-01-26 19:30:18,0.1,241.40.128.144,217.43.236.65,63142,443,UDP,...A..,1,48,34,42432,0
2023-01-23 01:36:00,2023-04-18 05:52:35,0.2,71.103.242.51,94.227.78.239,28963,22,ICMP,F.....,1,64,13,14092,1
2023-02-06 23:39:40,2023-05-12 18:10:00,1.834,19.81.56.33,38.136.66.77,50183,8080,UDP,F.....,1,64,43,46053,0
2023-02-07 14:23:35,2023-06-16 23:42:17,1.378,108.25.5.141,27.124.172.12,31060,80,ICMP,.S....,2,0,119,117810,1
2023-02-12 03:23:11,2023-07-30 04:53:43,5.966,212.76.128.221,14.111.194.177,39305,25,ICMP,...AR.,1,40,25,26450,0
2023-08-12 23:09:26,2023-02-01 15:51:17,1.221,201.205.115.43,251.150.55.148,19997,445,TCP,...AR.,0,56,87,93351,1
2023-03-12 06:00:07,2023-03-27 22:46:08,3.679,247.93.159.11,1.176.170.196,37103,53,TCP,......,2,8,20,29620,0
2023-01-31 02:39:15,2023-02-01 16:29:20,17.945,17.79.43.226,243.14.115.209,51301,3389,TCP,...A..,2,16,496,413168,1
2023-05-09 22:24:11,2023-05-12 18:53:13,1.319,98.15.140.52,91.128.184.71,25580,25,TCP,...AP.,1,40,3,1455,0
2023-01-23 01:26:11,2023-02-06 11:21:08,1.635,192.83.142.88,12.145.21.175,60027,80,ICMP,...AR.,2,8,24,28200,0
2023-03-22 05:11:26,2023-06-26 00:22:26,1.174,172.125.218.6,104.2.16.104,17224,53,TCP,F.....,2,24,13,18590,0
2023-08-17 03:25:34,2023-02-19 11:26:31,1.145,246.143.213.251,35.185.99.197,30304,80,TCP,...AR.,1,32,446,373302,1
2023-03-24 21:23:18,2023-03-21 10:39:45,3.101,4.30.43.162,107.128.81.109,50998,8080,UDP,...AP.,0,24,40,45720,0
